id:ID,labels:LABEL,properties:JSON
"security.securityconstraints",SpecNode;SpecNode_security,"{""spec_node_id"":""security.securityconstraints"",""layer_id"":""security"",""type"":""securityconstraints"",""title"":""SecurityConstraints"",""description"":""An aggregate container defining the procedural access control constraints for an application, grouping SeparationOfDuty, BindingOfDuty, and NeedToKnow rules. Applied within SecurityModel to enforce AC-5 and workflow integrity controls."",""required_attribute_count"":0,""total_attribute_count"":1}"
"security.securitymodel",SpecNode;SpecNode_security,"{""spec_node_id"":""security.securitymodel"",""layer_id"":""security"",""type"":""securitymodel"",""title"":""SecurityModel"",""description"":""The root aggregate for an application's security posture, composing authentication, authorization (roles, permissions, resources), threat model, data classification, accountability requirements, and policies into a unified security specification. Scoped to a single application or bounded context."",""required_attribute_count"":2,""total_attribute_count"":3}"
"security.securitypolicy",SpecNode;SpecNode_security,"{""spec_node_id"":""security.securitypolicy"",""layer_id"":""security"",""type"":""securitypolicy"",""title"":""SecurityPolicy"",""description"":""A named, prioritized security policy containing ordered evaluation rules that determine access control decisions for targeted resources or operations. Policies are evaluated in priority order with the highest-priority matching policy determining the outcome. Implements NIST SP 800-53 AC-1 policy requirements."",""required_attribute_count"":2,""total_attribute_count"":6}"
"security.separationofduty",SpecNode;SpecNode_security,"{""spec_node_id"":""security.separationofduty"",""layer_id"":""security"",""type"":""separationofduty"",""title"":""SeparationOfDuty"",""description"":""Enforces NIST SP 800-53 AC-5 by requiring that sensitive tasks (e.g., request + approval, initiate + authorize) are performed by different actors or roles, preventing fraud, collusion, and undetected errors. MutuallyExclusive indicates roles that cannot be assigned to the same individual."",""required_attribute_count"":1,""total_attribute_count"":3}"
"security.threat",SpecNode;SpecNode_security,"{""spec_node_id"":""security.threat"",""layer_id"":""security"",""type"":""threat"",""title"":""Threat"",""description"":""Represents an identified security threat with assessed likelihood and impact, targeting specific resources or controls. Linked to Countermeasures that reduce exposure. Supports NIST SP 800-53 RA-3 risk assessment and enables residual risk tracking."",""required_attribute_count"":3,""total_attribute_count"":6}"
"security.validationrule",SpecNode;SpecNode_security,"{""spec_node_id"":""security.validationrule"",""layer_id"":""security"",""type"":""validationrule"",""title"":""ValidationRule"",""description"":""Specifies data validation constraints for FieldAccessControl, defining allowed patterns, value ranges, or transformations applied when accessing protected fields. Prevents data corruption and enforces field-level integrity."",""required_attribute_count"":3,""total_attribute_count"":5}"
"navigation.breadcrumbconfig",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.breadcrumbconfig"",""layer_id"":""navigation"",""type"":""breadcrumbconfig"",""title"":""BreadcrumbConfig"",""description"":""Configuration for breadcrumb navigation display, specifying path generation rules, separator styles, truncation behavior, and home link settings. Applied globally to define breadcrumb rendering for a navigation scope rather than attached per individual Route. Provides users with location context and navigation history."",""required_attribute_count"":1,""total_attribute_count"":5}"
"navigation.contextvariable",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.contextvariable"",""layer_id"":""navigation"",""type"":""contextvariable"",""title"":""ContextVariable"",""description"":""A typed variable shared across steps of a NavigationFlow, enabling state to persist and transfer between route transitions."",""required_attribute_count"":3,""total_attribute_count"":5}"
"navigation.flowstep",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.flowstep"",""layer_id"":""navigation"",""type"":""flowstep"",""title"":""FlowStep"",""description"":""One step in a navigation flow"",""required_attribute_count"":2,""total_attribute_count"":5}"
"navigation.guardaction",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.guardaction"",""layer_id"":""navigation"",""type"":""guardaction"",""title"":""GuardAction"",""description"":""Defines the response executed by a NavigationGuard when its condition evaluates to false (access denied). Specifies whether to redirect the user, block navigation in place, notify with a message, or prompt for confirmation — along with the target destination and whether to preserve the attempted route for post-authentication redirect."",""required_attribute_count"":4,""total_attribute_count"":4}"
"navigation.guardcondition",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.guardcondition"",""layer_id"":""navigation"",""type"":""guardcondition"",""title"":""GuardCondition"",""description"":""Boolean predicate evaluated by a NavigationGuard to determine whether route access should be permitted. Expressions may reference user session state, roles, or feature flags. Async conditions (e.g., token validation API calls) are supported with a configurable timeout; on timeout, the condition fails closed (access denied) to preserve security."",""required_attribute_count"":2,""total_attribute_count"":3}"
"navigation.navigationflow",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.navigationflow"",""layer_id"":""navigation"",""type"":""navigationflow"",""title"":""NavigationFlow"",""description"":""Sequence of routes that realizes a business process"",""required_attribute_count"":0,""total_attribute_count"":2}"
"navigation.navigationgraph",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.navigationgraph"",""layer_id"":""navigation"",""type"":""navigationgraph"",""title"":""NavigationGraph"",""description"":""Root container for an application's complete routing structure, composing all Route, NavigationTransition, and NavigationGuard nodes into a unified navigation model."",""required_attribute_count"":2,""total_attribute_count"":3}"
"navigation.navigationguard",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.navigationguard"",""layer_id"":""navigation"",""type"":""navigationguard"",""title"":""NavigationGuard"",""description"":""Guard condition for route access"",""required_attribute_count"":2,""total_attribute_count"":4}"
"navigation.navigationtransition",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.navigationtransition"",""layer_id"":""navigation"",""type"":""navigationtransition"",""title"":""NavigationTransition"",""description"":""Transition from one route to another"",""required_attribute_count"":3,""total_attribute_count"":4}"
"navigation.route",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.route"",""layer_id"":""navigation"",""type"":""route"",""title"":""Route"",""description"":""Single route/destination in the application (channel-agnostic)"",""required_attribute_count"":1,""total_attribute_count"":4}"
"navigation.routemeta",SpecNode;SpecNode_navigation,"{""spec_node_id"":""navigation.routemeta"",""layer_id"":""navigation"",""type"":""routemeta"",""title"":""RouteMeta"",""description"":""Per-route rendering and access configuration attached to a Route node and consumed by the SPA router at runtime. Covers layout selection, component instance caching, animation transitions, breadcrumb labeling, and access control hints. Security attributes (requiresAuth, roles, permissions) are navigation hints that should be enforced through NavigationGuard nodes in the security layer."",""required_attribute_count"":5,""total_attribute_count"":7}"
"motivation.assessment",SpecNode;SpecNode_motivation,"{""spec_node_id"":""motivation.assessment"",""layer_id"":""motivation"",""type"":""assessment"",""title"":""Assessment"",""description"":""Outcome of analysis of the state of affairs of the enterprise or any part of it, and its environment. Assessments commonly take the form of strengths, weaknesses, opportunities, or threats (SWOT)."",""required_attribute_count"":1,""total_attribute_count"":2}"
"motivation.constraint",SpecNode;SpecNode_motivation,"{""spec_node_id"":""motivation.constraint"",""layer_id"":""motivation"",""type"":""constraint"",""title"":""Constraint"",""description"":""Restriction on the freedom of design and implementation choices available when realizing a system, as opposed to requirements which must be satisfied."",""required_attribute_count"":1,""total_attribute_count"":3}"
